,followers_count_author,following_count_author,tweet_count_author,average_like_count,average_reply_count,avg_retweet_count,nr_tweets,nr_retweets,nr_replies,account_age,NT+nt,NT+rp,NT+rt,NT+tw,RP+nt,RP+rp,RP+rt,RP+tw,RT+nt,RT+rp,RT+rt,RT+tw,nr_mentions,nr_hashtags,nr_urls,nr_longwords,nr_pos,degree_in,degree_out,eigen_left,betweenness
85,78,70,3320,1.4545454545454546,0.7272727272727273,6.0,1,2,8,255,0.0,0.10305561,0.26013538,2.41705765,0.55355585,0.65661147,0.81369123,2.9706135,0.97262668,1.07568229,1.23276206,3.38968433,0.7777777777777778,5.111111111111111,0.8888888888888888,5.555555555555555,9.222222222222221,1,1,0.0034817335771472556,0.0
86,13,31,7006,0.0,0.0,1.0,0,8,0,1842,0.0,0.11933874,1.14317942,1.21165817,0.35889438,0.47823312,1.5020738,1.57055255,3.48792597,3.60726471,4.63110539,4.69958414,0.0,0.0,0.0,0.0,0.0,2,1,1.9331456701312616e-18,0.0
87,1077,788,67993,2.0,0.5,1473.0,3,7,0,2526,0.0,0.5220709,1.02328162,1.15199024,0.19117538,0.71324627,1.214457,1.34316561,-0.07184708,0.45022382,0.95143455,1.08014316,0.0,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,0,0,2.3385819323361148e-20,0.0
88,2052,2828,25313,0.8979591836734694,0.12244897959183673,344.3061224489796,4,36,9,2010,0.0,0.13811092,17.97032246,-16.19052876,0.80935646,0.94746738,18.77967893,-15.3811723,8.68684834,8.82495927,26.65717081,-7.50368042,1.2307692307692308,1.0,0.15384615384615385,4.6923076923076925,13.615384615384615,2,10,0.03987860640308036,0.0005225242640668892
89,104,236,3445,0.9285714285714286,0.6190476190476191,147.21428571428572,3,16,23,2272,0.0,0.23011172,0.04656805,-25.36020852,0.16125421,0.39136592,0.20782226,-25.19895432,12.82271276,13.05282448,12.86928081,-12.53749576,2.076923076923077,2.3076923076923075,0.19230769230769232,8.26923076923077,23.73076923076923,2,2,0.04068041572463084,4.1489391963004936e-05
90,196,456,9553,2.4545454545454546,1.3636363636363635,2.0,2,3,6,3559,0.0,0.73676787,0.98956351,1.01990683,0.37774196,1.11450983,1.36730547,1.39764879,0.21710675,0.95387462,1.20667026,1.23701358,1.25,2.25,0.25,8.75,22.375,0,0,-4.482793273296873e-19,0.0
91,408,20,209,2.4615384615384617,1.2692307692307692,0.3076923076923077,18,0,8,1772,0.0,0.06135533,1.46880837,0.16693053,0.66788129,0.72923663,2.13668966,0.83481183,3.24307818,3.30443351,4.71188655,3.41000871,0.34615384615384615,8.73076923076923,0.8076923076923077,13.307692307692308,29.0,0,0,-9.036033924348621e-21,0.0
92,251,136,24573,1.565217391304348,0.13043478260869565,1050.4347826086957,4,19,0,654,0.0,0.31105782,0.06195434,1.61450019,0.08050745,0.39156527,0.14246178,1.69500763,2.61791072,2.92896854,2.67986506,4.23241091,0.0,1.0,0.75,1.75,2.0,1,3,7.011573105534083e-19,0.0
93,292,421,7360,2.0,0.4,80.4,0,7,3,2316,0.0,0.04932153,1.07797838,1.17767519,0.79213966,0.84146119,1.87011804,1.96981485,-0.61878799,-0.56946646,0.45919039,0.5588872,1.0,1.0,0.6666666666666666,7.666666666666667,25.333333333333332,3,2,0.052107312161342,6.003974204244841e-05
94,7,164,120346,0.14030612244897958,0.09948979591836735,11.497448979591837,68,309,15,2161,0.0,1.91500547,0.77009284,0.2717309,1.27281139,3.18781686,2.04290423,1.54454229,-0.13249508,1.78251039,0.63759776,0.13923582,0.7228915662650602,3.2771084337349397,0.9759036144578314,5.0843373493975905,9.903614457831326,1,53,1.880706274976327e-18,0.0
95,4821,414,109601,2.2222222222222223,0.6666666666666666,1.0,18,0,0,2894,0.0,0.4803399,1.25046174,0.15956261,1.17055722,1.65089712,2.42101895,1.33011983,2.56675374,3.04709364,3.81721547,2.72631634,0.0,1.3333333333333333,0.3888888888888889,8.777777777777779,21.944444444444443,1,0,0.009358835133211693,0.0
96,51,65,128,10.125,0.875,42.5,6,1,1,3608,0.0,0.87300468,61.7877091,-59.81891517,0.99549387,1.86849855,62.78320297,-58.8234213,-39.54297023,-38.66996556,22.24473886,-99.3618854,0.14285714285714285,4.142857142857143,0.8571428571428571,9.428571428571429,22.142857142857142,1,1,0.00020653072279597305,0.0
97,11,58,545,0.22666666666666666,0.17333333333333334,3.1733333333333333,1,58,16,293,0.0,0.94820495,1.19460906,0.87309119,0.93102964,1.87923459,2.1256387,1.80412083,0.14336366,1.09156861,1.33797272,1.01645484,4.235294117647059,1.9411764705882353,0.4117647058823529,2.1176470588235294,2.2941176470588234,2,1,5.43596815998813e-18,0.0
98,6173,795,5037,0.37777777777777777,0.13333333333333333,0.08888888888888889,95,40,0,4077,0.0,0.85540588,0.54174036,0.87938812,4.94156598,5.79697187,5.48330634,5.8209541,29.05519016,29.91059604,29.59693052,29.93457828,0.010526315789473684,9.326315789473684,1.0,8.147368421052631,12.810526315789474,0,0,6.187865371163941e-19,0.0
99,548,1818,37527,1.16,0.2,2.36,12,11,2,1139,0.0,0.96871142,1.89510786,0.00727101,-0.12735239,0.84135903,1.76775546,-0.12008139,-2.0480974,-1.07938598,-0.15298954,-2.04082639,0.2857142857142857,1.0714285714285714,1.0714285714285714,6.857142857142857,14.642857142857142,0,2,-9.718076851829762e-20,0.0
100,54,39,3144,8.2,1.4666666666666666,105.6,5,8,2,413,0.0,0.84083718,1.46193431,0.2859137,0.36169804,1.20253522,1.82363235,0.64761174,3.2796277,4.12046488,4.74156201,3.5655414,0.2857142857142857,1.5714285714285714,1.4285714285714286,7.285714285714286,15.571428571428571,3,2,0.03023450727790696,1.6762364529617578e-05
101,581,820,4743,3.6666666666666665,0.0,418.0,5,1,0,3330,0.0,0.16773032,0.30281353,1.15539146,0.00774437,0.17547469,0.3105579,1.16313584,1.11390539,1.28163571,1.41671892,2.26929685,0.0,4.0,0.8,13.6,29.8,0,0,-1.0588965601877815e-20,0.0
102,58,151,1256,4.275862068965517,0.3793103448275862,2.0344827586206895,18,9,2,3385,0.0,1.42484706,0.36562043,0.32562386,0.866401,2.29124806,1.23202143,1.19202486,6.63581144,8.0606585,7.00143187,6.96143531,0.25,1.9,0.45,8.75,22.15,4,2,0.10166556425275657,0.00019017664484511574
103,12623,10261,198706,0.9230769230769231,0.07692307692307693,289.61538461538464,7,5,1,3696,0.0,0.47982891,0.03768646,0.72089665,0.56092296,1.04075187,0.59860942,1.28181961,1.37679907,1.85662798,1.41448552,2.09769571,0.5,1.375,0.375,13.0,27.625,0,0,-9.133000467044687e-20,0.0
104,44,75,5271,0.35036496350364965,0.18248175182481752,0.072992700729927,0,0,137,2793,0.0,0.13347393,0.30046444,0.804751,0.1728871,0.30636103,0.47335153,0.9776381,1.50855364,1.64202758,1.80901808,2.31330465,1.1167883211678833,3.6496350364963503,0.10948905109489052,4.817518248175182,10.605839416058394,2,0,0.01993628265456799,0.0
105,637,1169,9507,1.0952380952380953,0.14285714285714285,68.95238095238095,17,4,0,4576,0.0,0.96074481,0.94397833,-2.54219561,1.30727498,2.26801979,2.2512533,-1.23492063,2.03204204,2.99278685,2.97602037,-0.51015357,0.058823529411764705,4.588235294117647,0.0,13.058823529411764,27.941176470588236,1,3,0.03781129686009103,0.0
106,401,460,7511,0.75,0.05,30.25,1,19,0,3615,0.0,0.3214301,0.08007863,-0.55739592,0.32832535,0.64975545,0.40840397,-0.22907057,3.71508337,4.03651348,3.795162,3.15768746,2.0,9.0,1.0,10.0,10.0,0,0,1.4451981148870845e-19,0.0
107,56,6,1027,1.4848484848484849,1.0606060606060606,0.5151515151515151,32,1,0,4595,0.0,0.28800712,0.27642721,1.60310185,1.05647938,1.3444865,1.33290659,2.65958123,0.9943046,1.28231172,1.27073181,2.59740646,0.0,3.96875,1.09375,10.34375,21.40625,2,0,0.03987860640308039,0.0
108,8,73,437,0.673469387755102,0.12244897959183673,339.14285714285717,40,9,0,441,0.0,0.04579467,0.55348445,2.53295436,0.48621016,0.53200483,1.03969461,3.01916452,0.70468567,0.75048034,1.25817012,3.23764003,0.125,1.675,0.5,3.85,8.025,1,2,0.0006735101463178127,4.571553962622975e-07
109,79,3712,8324,1.125,0.0,540.0,1,7,0,2136,0.0,0.16829372,-8.83344617,10.58007676,-9.21111768,-9.04282396,-18.04456385,1.36895909,34.74110676,34.90940048,25.90766059,45.32118352,0.0,7.0,0.0,6.0,18.0,1,1,4.916354401693955e-19,0.0
110,2601,4993,78296,2.2962962962962963,0.07407407407407407,1320.111111111111,2,25,0,4649,0.0,0.19745836,0.52747868,-3.15035674,-1.52987065,-1.33241229,-1.00239197,-4.68022739,5.21778562,5.41524399,5.74526431,2.06742889,0.0,1.0,1.0,3.0,4.5,0,2,-3.769468055282573e-19,0.0
111,30447,4144,52475,0.0,0.0,251.66666666666666,0,6,0,4955,0.0,0.57723585,2.67354562,-1.8172936,0.6372016,1.21443745,3.31074722,-1.180092,1.24780898,1.82504482,3.9213546,-0.56948462,0.0,0.0,0.0,0.0,0.0,0,1,-2.9198618324121683e-20,0.0
112,187,666,3044,197.77777777777777,18.0,177.77777777777777,5,2,2,5378,0.0,0.01404034,0.22305701,1.60403509,1.50616834,1.52020869,1.72922535,3.11020344,1.19455997,1.20860031,1.41761697,2.79859506,0.5714285714285714,4.571428571428571,0.5714285714285714,10.714285714285714,23.714285714285715,8,0,0.046095652090413004,0.0
113,862,3433,120388,0.14285714285714285,0.0,531.5714285714286,0,7,0,4752,0.0,-0.15819139,0.62021171,0.44291615,-5.17605606,-5.33424745,-4.55584435,-4.73313991,5.42776285,5.26957145,6.04797456,5.870679,0.0,0.0,0.0,0.0,0.0,1,2,9.213363461488397e-19,0.0
114,882,2656,6052,1.4642857142857142,0.07142857142857142,7.428571428571429,11,17,0,1149,0.0,0.93035465,8.43783963,-6.63950538,0.97964185,1.9099965,9.41748147,-5.65986354,-3.08465703,-2.15430238,5.3531826,-9.72416241,0.0,21.363636363636363,1.2727272727272727,15.454545454545455,21.454545454545453,1,1,-4.743700870397471e-19,0.0
115,15,171,297,0.9534883720930233,0.13953488372093023,85.95348837209302,9,33,1,1026,0.0,0.91511216,0.64332445,1.29583462,0.87285093,1.78796309,1.51617538,2.16868555,3.45571215,4.37082431,4.09903661,4.75154678,0.3,1.5,0.9,9.6,22.0,1,6,0.039878606403080386,0.009395457703982736
116,61,91,6937,0.9733333333333334,0.5866666666666667,8.093333333333334,10,2,63,741,0.0,1.89981872,0.54877438,0.85661916,1.38690496,3.28672368,1.93567934,2.24352412,-1.69598957,0.20382914,-1.1472152,-0.83937042,1.2876712328767124,1.4657534246575343,0.1780821917808219,6.4520547945205475,15.36986301369863,0,1,1.0595052094461771e-19,0.0
117,3,16,254,3.0,0.5,2.5,0,3,3,721,0.0,0.02673761,1.31749738,0.36046332,0.53468563,0.56142324,1.852183,0.89514895,0.77607574,0.80281335,2.09357312,1.13653906,0.6666666666666666,2.3333333333333335,0.0,13.666666666666666,39.333333333333336,1,1,4.1908299317607667e-19,0.0
118,1672,1374,17982,2.909090909090909,1.0909090909090908,1.0909090909090908,3,4,4,3914,0.0,0.50309305,-0.40474921,1.37293018,0.0518554,0.55494845,-0.3528938,1.42478558,5.50264217,6.00573522,5.09789297,6.87557235,1.5714285714285714,1.7142857142857142,0.5714285714285714,5.714285714285714,12.285714285714286,2,0,1.7048877777014688e-18,0.0
119,78861,7626,5170,50.19512195121951,4.585365853658536,31.536585365853657,31,7,3,1585,0.0,0.70026937,0.83756253,2.78715808,0.17412228,0.87439165,1.01168482,2.96128036,1.57951163,2.279781,2.41707416,4.36666971,0.6176470588235294,4.382352941176471,1.2647058823529411,12.911764705882353,26.470588235294116,11,1,0.048231762059449575,0.0
120,698,310,16823,0.5571428571428572,0.05714285714285714,50.65714285714286,30,39,1,1639,0.0,0.63620167,2.91648847,2.55735611,-0.44175439,0.19444728,2.47473408,2.11560172,-4.26758512,-3.63138345,-1.35109665,-1.71022902,0.7419354838709677,1.8064516129032258,0.9354838709677419,8.870967741935484,23.29032258064516,2,6,0.06314483470046953,0.008720752939291504
121,1364,2725,5346,0.7310924369747899,0.21008403361344538,0.09243697478991597,0,1,118,318,0.0,0.84069399,0.73764299,2.05242606,0.89679462,1.73748861,1.63443761,2.94922068,0.40900645,1.24970044,1.14664944,2.46143251,1.5932203389830508,1.0254237288135593,0.0,7.47457627118644,19.389830508474578,1,0,2.9464361863696077e-18,0.0
122,1044,4567,1543,686.5,55.666666666666664,282.8333333333333,3,0,3,3043,0.0,0.81995725,3.00026041,-0.0653774,0.45409782,1.27405507,3.45435822,0.38872041,-4.7311014,-3.91114415,-1.730841,-4.79647881,0.3333333333333333,1.3333333333333333,0.6666666666666666,3.6666666666666665,8.5,18,0,0.08933289277382511,0.0
123,2131,1776,4229,0.5792349726775956,0.13114754098360656,0.2896174863387978,0,181,2,3484,0.0,0.93966071,0.49303071,2.80049947,0.55942022,1.49908093,1.05245093,3.35991969,1.0380482,1.97770892,1.53107891,3.83854767,1.0,8.5,0.5,9.5,13.0,0,0,-1.214524630919389e-19,0.0
124,2075,1371,34713,0.8888888888888888,0.3333333333333333,1.8888888888888888,2,5,2,2919,0.0,0.83050115,1.75151308,-0.58484288,0.97192515,1.80242631,2.72343824,0.38708227,2.43711992,3.26762107,4.188633,1.85227704,1.0,2.0,0.75,4.75,10.5,2,0,0.04008513712587634,0.0
125,3616,4784,3797,39.5,6.0,436.0,2,8,0,1159,0.0,0.69110666,1.3137926,1.01956505,-0.71391863,-0.02281197,0.59987397,0.30564642,2.0091427,2.70024936,3.3229353,3.02870775,0.0,2.5,1.0,13.5,35.5,5,3,0.012902215904579432,2.331492520937717e-05
126,194,263,8395,1.3478260869565217,0.6086956521739131,17.043478260869566,7,13,3,455,0.0,0.50039074,0.11526821,1.6794766,0.94716187,1.4475526,1.06243008,2.62663847,1.96760743,2.46799817,2.08287564,3.64708403,0.4,2.0,0.7,3.8,8.0,2,2,0.0008800408691137859,0.0
127,22,137,228,0.5625,0.3541666666666667,50.625,1,42,5,3519,0.0,0.99596111,0.67024527,1.14265811,1.23894105,2.23490217,1.90918632,2.38159917,0.26435152,1.26031263,0.93459679,1.40700963,1.3333333333333333,1.1666666666666667,0.16666666666666666,1.3333333333333333,2.8333333333333335,1,8,9.127534844682854e-19,1.82862158504919e-06
128,88,214,3126,5.888888888888889,0.3333333333333333,302.6666666666667,5,4,0,3848,0.0,0.88685037,0.89495952,0.83184172,1.07634672,1.96319709,1.97130624,1.90818844,1.30512172,2.19197209,2.20008123,2.13696344,0.0,1.4,0.8,8.6,20.8,3,1,0.015978617252425307,0.0
129,74,223,1769,0.25,0.375,866.875,1,7,0,4009,0.0,0.3678656,0.4092193,0.92322595,0.83566645,1.20353205,1.24488575,1.75889241,1.1650667,1.53293229,1.574286,2.08829265,0.0,2.0,1.0,2.0,2.0,0,1,-8.259720674549451e-20,0.0
130,48,63,13709,0.1360544217687075,0.027210884353741496,458.9387755102041,2,145,0,964,0.0,0.42760937,1.33584925,0.65654235,0.71344355,1.14105292,2.0492928,1.3699859,-0.86922835,-0.44161898,0.4666209,-0.212686,0.0,1.0,1.0,1.0,6.0,0,20,7.429469220046193e-19,0.0
131,405,1144,6875,41.9,2.9,36.1,2,5,3,2974,0.0,0.08865952,0.60789608,-1.17571622,0.97911589,1.06777541,1.58701197,-0.19660033,3.70201171,3.79067123,4.30990779,2.52629549,1.2,2.0,1.0,4.2,14.6,3,1,0.009862963040160677,0.0
132,5562,2016,129881,0.12,0.0,126.68,0,25,0,1590,0.0,0.5419413,0.49336903,-9.69127715,-8.3341257,-7.7921844,-7.84075667,-18.02540285,8.23332578,8.77526707,8.72669481,-1.45795137,0.0,0.0,0.0,0.0,0.0,0,1,-7.93165967702607e-21,0.0
133,13,180,2907,10.375,1.25,299.625,5,3,0,3327,0.0,0.7017624,0.39202126,1.83841674,0.5859437,1.28770611,0.97796496,2.42436045,2.54930085,3.25106325,2.94132211,4.3877176,0.0,1.4,0.8,5.6,15.6,0,1,8.341286744335236e-19,0.0
134,10,62,1312,6.0,0.2857142857142857,530.8571428571429,0,2,5,842,0.0,0.69788415,-0.04089724,2.26479069,0.97332082,1.67120497,0.93242358,3.23811151,-0.0134258,0.68445836,-0.05432304,2.25136489,1.0,1.8,1.0,3.4,6.4,0,0,9.662278594157994e-20,0.0
135,74,187,1476,0.21804511278195488,0.15789473684210525,187.64661654135338,4,114,15,1375,0.0,0.86174546,0.4003281,0.23762994,0.3619319,1.22367736,0.76226,0.59956184,1.3690593,2.23080476,1.76938739,1.60668924,2.0526315789473686,2.736842105263158,0.2631578947368421,8.473684210526315,20.0,3,27,0.08716520919889607,0.0055631160350375535
136,21,110,942,2.142857142857143,0.5714285714285714,6.571428571428571,6,1,0,3893,0.0,3.42200743,0.66700721,-2.4879755,0.13667154,3.55867896,0.80367875,-2.35130396,0.96469047,4.38669789,1.63169768,-1.52328503,0.16666666666666666,6.333333333333333,0.16666666666666666,10.0,24.0,0,1,-4.572525264395775e-19,0.0
137,61,237,1996,4.233333333333333,0.9666666666666667,138.0,9,11,10,4498,0.0,0.03853643,0.96724256,1.83606805,0.96570655,1.00424297,1.93294911,2.80177459,1.86209025,1.90062668,2.82933282,3.6981583,0.9473684210526315,6.894736842105263,0.8421052631578947,9.947368421052632,21.105263157894736,3,1,0.015978617252425314,0.0
138,46,317,1219,16.875,4.625,7.5,8,0,0,807,0.0,0.6084398,1.27124728,0.94654122,0.16372911,0.77216891,1.43497639,1.11027032,0.61914839,1.22758819,1.89039567,1.56568961,0.125,2.5,1.0,9.75,22.75,1,0,-1.3729136507965273e-19,0.0
139,1,19,65,1.2857142857142858,0.0,0.8571428571428571,3,4,0,877,0.0,0.02418142,3.45337417,-2.17802534,0.58107681,0.60525823,4.03445097,-1.59694853,10.30956241,10.33374384,13.76293658,8.13153707,0.0,2.3333333333333335,0.6666666666666666,6.333333333333333,12.0,0,0,-9.786063601159628e-20,0.0
140,13,19,1518,0.43820224719101125,0.11235955056179775,0.33707865168539325,3,12,74,242,0.0,0.44075104,0.06152595,1.16262711,0.41809436,0.85884539,0.47962031,1.58072146,1.54667482,1.98742586,1.60820078,2.70930193,1.051948051948052,5.12987012987013,0.012987012987012988,11.857142857142858,18.233766233766232,1,1,1.403441401842438e-18,0.0
141,19,196,1785,5.375,0.4375,364.625,10,6,0,2869,0.0,0.45874021,0.86939671,2.26896897,0.5099682,0.96870841,1.37936491,2.77893717,0.41703705,0.87577726,1.28643376,2.68600602,0.0,2.2,2.0,9.3,21.0,1,1,-2.714369803756056e-18,0.0
142,2,14,119,0.5882352941176471,0.0,122.11764705882354,5,12,0,426,0.0,0.30506792,-0.18253037,2.58381791,0.40719294,0.71226087,0.22466257,2.99101086,0.22681071,0.53187864,0.04428034,2.81062863,0.0,1.0,0.0,4.6,10.8,0,1,9.817684985836639e-21,0.0
143,14,22,53,242.44444444444446,15.777777777777779,540.1111111111111,3,4,2,2397,0.0,0.92344595,0.61626057,-2.66937017,-3.02894798,-2.10550203,-2.41268741,-5.69831815,4.40893567,5.33238162,5.02519623,1.7395655,0.4,1.2,0.4,5.2,13.4,19,1,0.09255561663873457,0.00154057667758615
144,1733,2779,100654,6.25,0.9166666666666666,11.25,3,9,0,3192,0.0,0.86373589,0.56606553,1.41162237,0.57961128,1.44334717,1.14567682,1.99123365,0.37117581,1.2349117,0.93724134,1.78279817,0.0,1.6666666666666667,0.3333333333333333,5.0,10.666666666666666,0,1,4.0415990646480376e-20,0.0
145,39,100,384,3.7419354838709675,0.03225806451612903,0.4838709677419355,31,0,0,1993,0.0,0.49506857,1.11779263,0.83799861,0.80972993,1.30479849,1.92752256,1.64772854,0.09062836,0.58569693,1.20842099,0.92862697,0.0,1.967741935483871,1.0,1.967741935483871,1.967741935483871,0,0,-1.9589162230036056e-19,0.0
146,436,476,1768,92.89795918367346,4.979591836734694,595.3673469387755,12,37,0,2652,0.0,0.91753094,0.44546425,1.99254019,0.69474231,1.61227326,1.14020657,2.6872825,1.08566994,2.00320089,1.53113419,3.07821013,0.25,2.25,0.8333333333333334,8.583333333333334,19.416666666666668,32,4,0.11724455213616819,0.0008516855827410631
147,22433,23016,18626,86.0,12.0,21.5,11,0,1,3410,0.0,-11.29294684,0.66327451,12.33740654,-3.45741617,-14.75036302,-2.79414166,8.87999037,18.5330789,7.24013206,19.19635341,30.87048544,1.25,1.75,2.0,7.916666666666667,16.75,7,0,0.01869763135735791,0.0
148,584,1557,1359,4.5,0.75,3.375,6,1,1,706,0.0,0.12789751,0.44100236,0.8475506,2.40327921,2.53117672,2.84428157,3.25082981,4.07636517,4.20426268,4.51736753,4.92391577,0.42857142857142855,2.2857142857142856,1.1428571428571428,9.142857142857142,21.142857142857142,1,1,-2.0519235246385827e-18,3.65724317009838e-06
149,3244,4774,18998,1.6363636363636365,0.09090909090909091,0.5454545454545454,11,0,0,363,0.0,0.14224016,1.49989697,0.41745149,0.25800883,0.40024899,1.7579058,0.67546032,-1.10752959,-0.96528943,0.39236738,-0.69007811,0.0,1.0,1.0,1.3636363636363635,3.5454545454545454,0,0,-6.233492829455145e-20,0.0
150,62774,4216,283841,11.285714285714286,0.8571428571428571,1222.142857142857,1,6,0,4774,0.0,0.97587834,0.72877473,1.55478246,-0.6938337,0.28204464,0.03494103,0.86094876,0.37175601,1.34763435,1.10053073,1.92653847,0.0,3.0,0.0,6.0,19.0,1,1,-1.471759575440971e-18,0.0
151,1114,1835,7131,2.625,0.625,150.375,2,2,4,4316,0.0,0.4648969,0.13225165,2.31107771,-0.72690055,-0.26200365,-0.59464891,1.58417716,1.73730617,2.20220307,1.86955782,4.04838388,1.1666666666666667,3.3333333333333335,3.6666666666666665,12.333333333333334,37.0,0,0,9.071536781223586e-20,0.0
152,1202,112,2653,4.666666666666667,0.6666666666666666,1.0,4,0,2,1247,0.0,0.46583645,1.88271757,-0.33501514,0.45737968,0.92321613,2.34009726,0.12236455,-0.21136874,0.2544677,1.67134883,-0.54638388,0.5,2.0,0.3333333333333333,11.833333333333334,21.833333333333332,0,0,3.327121342687494e-19,0.0
153,254,324,2129,3.49609375,0.5,2.39453125,221,1,34,4399,0.0,0.76834596,0.90264531,-0.80575899,0.75348682,1.52183278,1.65613212,-0.05227217,3.80395598,4.57230195,4.70660129,2.99819699,0.0196078431372549,5.568627450980392,1.1686274509803922,13.596078431372549,24.07843137254902,2,0,0.01993628265456799,0.0
154,431,684,8516,2.6785714285714284,0.6428571428571429,1.2142857142857142,19,1,8,1018,0.0,1.38423967,0.65452077,0.35936894,0.48263624,1.86687591,1.13715702,0.84200518,0.23484098,1.61908065,0.88936175,0.59420992,0.5555555555555556,6.074074074074074,0.8148148148148148,12.592592592592593,32.111111111111114,1,0,0.039878606403080386,0.0
155,795,1167,112186,0.9,0.6,22.5,2,7,1,854,0.0,0.82600654,0.13866858,0.72387471,0.39865914,1.22466568,0.53732772,1.12253385,1.62107076,2.4470773,1.75973934,2.34494547,2.0,6.0,0.6666666666666666,11.666666666666666,33.666666666666664,0,0,-3.0655762353023735e-19,0.0
156,7432,1140,378407,4.333333333333333,0.3333333333333333,338.0833333333333,3,9,0,4135,0.0,0.19660638,2.66274734,0.54360102,1.67232068,1.86892706,4.33506802,2.2159217,-3.18071765,-2.98411127,-0.51797031,-2.63711664,0.0,1.3333333333333333,2.0,4.0,10.666666666666666,0,0,1.10933272962023e-19,0.0
